CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
17001,Adams,67081,32676,34405,1.4,92.4,3.8,0.1,0.8,0.1,51386,45965.0,1350.0,14.4,20.1,29.6,18.3,26.7,7.9,17.5,83.2,8.8,0.6,2.6,1.5,3.2,16.2,32400,83.4,10.7,5.6,0.2,6.8
17003,Alexander,7364,3634,3730,1.6,60.9,34.4,0.5,0.3,0.0,5556,27265.0,3011.0,34.2,58.4,20.7,29.2,24.0,7.9,18.2,81.9,11.0,2.1,2.5,1.7,0.8,25.3,2400,74.5,19.7,5.8,0.0,13.9
17005,Bond,17313,8784,8529,3.4,88.0,5.6,0.1,0.8,0.0,13538,47946.0,3835.0,16.5,22.3,26.4,21.2,26.2,9.0,17.3,75.2,7.8,1.8,9.4,0.6,5.2,22.9,7563,82.1,11.6,6.0,0.3,6.4
17007,Boone,53851,26882,26969,20.4,74.7,2.1,0.2,1.3,0.0,36353,58248.0,4054.0,10.9,14.9,29.6,13.8,24.0,10.6,22.0,84.6,8.8,0.3,1.2,0.6,4.5,29.1,24714,84.2,9.7,6.2,0.0,9.7
17009,Brown,6859,4377,2482,4.2,74.3,16.5,0.0,1.2,0.0,5678,50739.0,4955.0,10.9,10.2,26.8,15.8,20.8,16.4,20.2,84.6,5.4,2.0,1.8,0.5,5.7,20.9,2772,73.8,17.4,8.8,0.0,5.4
17011,Bureau,34115,16728,17387,8.4,89.0,0.6,0.2,0.8,0.0,25724,50423.0,1480.0,12.5,20.6,27.4,18.8,22.9,10.8,20.1,81.3,11.4,0.7,1.9,1.3,3.5,21.0,16206,80.2,11.5,8.0,0.3,7.6
17013,Calhoun,4999,2528,2471,0.3,97.8,0.1,0.1,0.0,0.0,3928,53869.0,5535.0,12.6,17.1,26.9,23.2,15.6,16.4,17.9,77.8,13.3,0.6,1.4,1.7,5.2,41.1,2231,77.0,12.8,9.8,0.4,5.4
17015,Carroll,14926,7459,7467,3.3,93.9,1.1,0.1,0.4,0.0,11728,48631.0,3558.0,12.6,19.9,28.5,16.7,18.2,10.8,25.9,82.0,8.6,0.8,2.7,0.6,5.3,23.9,6866,78.1,12.0,9.8,0.1,8.1
17017,Cass,13254,6772,6482,18.4,77.0,3.2,0.0,0.2,0.0,9039,47434.0,3013.0,12.9,21.8,24.7,16.4,20.0,11.9,27.0,76.6,14.6,0.4,2.7,1.4,4.2,21.3,6183,78.5,14.3,7.2,0.0,8.5
17019,Champaign,205766,102654,103112,5.5,69.2,12.4,0.1,10.0,0.0,151419,46495.0,1077.0,22.8,22.9,44.8,18.7,21.4,5.4,9.7,68.5,8.5,6.6,8.5,3.1,4.8,17.8,101720,65.8,29.1,5.0,0.1,6.5
17021,Christian,34200,17478,16722,1.5,95.2,1.7,0.1,0.5,0.0,26745,45334.0,2860.0,14.6,21.9,26.7,20.5,23.4,12.5,16.9,81.7,11.1,0.8,1.3,0.9,4.2,24.3,15151,78.5,13.4,8.0,0.2,5.4
17023,Clark,16159,7828,8331,1.4,96.9,0.3,0.0,0.4,0.0,12288,50517.0,2304.0,14.9,23.8,29.4,17.3,20.3,13.6,19.4,82.6,10.5,0.0,1.7,1.3,4.0,21.4,7425,78.4,12.6,8.7,0.2,8.5
17025,Clay,13582,6689,6893,1.4,96.4,0.5,0.2,0.2,0.0,10398,44209.0,2123.0,13.8,23.1,25.3,15.8,20.4,11.9,26.5,85.7,9.2,0.8,1.1,1.0,2.3,20.5,6270,81.8,11.3,6.9,0.0,6.7
17027,Clinton,37929,19473,18456,3.0,91.7,3.4,0.1,0.5,0.0,29494,63236.0,2172.0,8.9,11.4,31.8,18.1,22.6,10.9,16.6,82.5,10.1,0.6,1.8,1.3,3.7,25.5,19250,79.1,14.7,6.1,0.1,4.9
17029,Coles,53037,25550,27487,2.3,91.3,3.4,0.2,1.0,0.0,42811,39588.0,2470.0,22.3,25.6,28.9,21.2,25.4,7.9,16.6,77.1,9.8,0.9,6.1,2.2,3.9,16.3,24939,73.5,20.0,6.4,0.1,9.7
17031,Cook,5236393,2537245,2699148,24.7,43.1,23.7,0.1,6.7,0.0,3499916,55251.0,327.0,17.1,25.0,38.3,18.2,24.4,6.1,13.0,62.1,8.7,18.4,4.4,2.2,4.2,32.3,2463655,83.9,11.5,4.5,0.1,10.7
17033,Crawford,19541,10078,9463,2.1,91.2,3.5,0.1,0.4,0.0,15525,47468.0,2993.0,12.7,17.8,28.1,16.2,20.9,11.3,23.4,83.8,11.0,0.3,1.6,1.1,2.2,16.6,8369,80.6,13.5,5.7,0.2,6.8
17035,Cumberland,10943,5509,5434,1.0,97.1,0.2,0.2,0.8,0.1,8342,46061.0,3690.0,15.8,21.9,28.9,16.0,20.5,12.8,21.9,81.4,8.7,0.1,2.5,0.5,6.7,24.3,4932,79.7,11.2,8.4,0.8,7.4
17037,DeKalb,104345,51515,52830,10.6,78.4,6.6,0.1,2.4,0.0,77118,54101.0,2012.0,18.7,22.0,33.4,19.1,25.1,8.3,14.1,78.2,10.9,2.0,4.0,1.7,3.3,25.8,51637,75.8,20.0,3.9,0.3,10.4
17039,De Witt,16388,8251,8137,2.3,95.3,0.5,0.0,0.1,0.1,12663,53959.0,2647.0,12.9,20.5,27.2,17.6,26.6,13.3,15.4,85.2,9.0,0.2,1.6,0.7,3.3,22.3,8066,77.0,15.7,7.3,0.0,7.7
17041,Douglas,19826,9723,10103,6.9,91.0,0.5,0.2,0.6,0.0,14344,51810.0,2087.0,10.3,14.8,26.3,15.4,25.1,11.6,21.5,75.3,10.3,0.1,4.1,4.9,5.3,21.1,9415,76.4,15.0,8.4,0.2,6.1
17043,DuPage,930412,456274,474138,13.9,68.6,4.6,0.1,10.8,0.0,638716,79658.0,899.0,7.4,10.3,44.8,13.1,26.2,5.5,10.5,78.0,7.6,6.4,1.7,1.1,5.2,29.0,479592,86.1,9.5,4.3,0.2,7.0
17045,Edgar,17992,8791,9201,1.1,97.3,0.5,0.1,0.3,0.0,14029,45691.0,2266.0,17.0,23.9,27.0,17.6,21.5,9.7,24.2,83.6,11.0,0.4,1.4,0.7,3.0,21.8,7807,80.3,13.8,5.7,0.1,9.6
17047,Edwards,6649,3284,3365,1.0,97.1,0.5,0.0,0.2,0.0,5118,44497.0,2264.0,12.9,16.9,23.6,13.7,21.2,13.9,27.7,85.1,7.3,0.1,2.2,1.4,3.9,21.2,2968,85.8,8.3,5.9,0.0,8.3
17049,Effingham,34332,17154,17178,1.9,96.5,0.3,0.1,0.5,0.0,25903,52224.0,2392.0,10.6,16.1,29.2,17.9,24.9,10.7,17.4,83.9,9.4,0.4,1.4,1.1,3.8,17.8,17382,83.8,9.2,6.9,0.1,5.4
17051,Fayette,22136,11622,10514,1.7,92.0,4.2,0.1,0.7,0.0,17194,43944.0,2186.0,18.0,30.6,24.5,21.9,21.7,12.7,19.2,82.4,9.3,0.8,1.8,1.7,4.0,22.7,8943,76.7,16.2,7.0,0.1,10.4
17053,Ford,13835,6854,6981,2.7,95.0,0.6,0.3,0.3,0.1,10571,49947.0,2078.0,13.4,23.6,29.9,17.4,20.2,12.8,19.6,80.2,10.0,0.1,3.6,1.3,4.9,21.7,6179,79.0,10.6,10.2,0.1,8.6
17055,Franklin,39694,19558,20136,1.5,96.3,0.5,0.2,0.4,0.0,30592,39512.0,1552.0,18.5,26.3,26.9,20.8,21.8,12.0,18.5,84.1,9.6,0.6,1.3,1.5,3.0,24.8,15510,76.8,16.4,6.6,0.2,10.0
17057,Fulton,36323,18844,17479,2.7,92.2,3.5,0.1,0.3,0.1,28371,46083.0,1993.0,14.2,18.4,28.7,20.3,20.3,10.4,20.2,82.7,11.1,0.3,2.8,0.9,2.3,26.2,15565,77.3,16.3,6.4,0.1,7.9
